Ano,Mês,Vereador,Especificação,Credor,CNPJ,Valor Total,Saldo
2024,10,LUCIANO GIRÃO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13874.13
2024,10,LUCIANO GIRÃO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11161.13
2024,10,LUCIANO GIRÃO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,594.0,10567.13
2024,10,LUCIANO GIRÃO,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,37.99,10529.14
2024,10,LUCIANO GIRÃO,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,56.02,10473.12
2024,10,LUCIANO GIRÃO,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,5908.41,4564.71
2024,10,LÚCIO BRUNO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19268.13
2024,10,LÚCIO BRUNO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13840.5
2024,10,LÚCIO BRUNO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,11126.69
2024,10,LÚCIO BRUNO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11126.69
2024,10,LÚCIO BRUNO,Despesas com Telefonia Móvel,TIM S.A,02.421421/0001-11,895.42,10231.27
2024,10,LÚCIO BRUNO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,791.27
2024,10,MARCELO LEMOS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6712.19,20425.94
2024,10,MARCELO LEMOS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,14998.31
2024,10,MARCELO LEMOS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,12284.5
2024,10,MARCELO LEMOS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12284.5
2024,10,MARCELO LEMOS,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-96,6404.96,5879.54
2024,10,MARCELO LEMOS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5523.0,356.54
2024,10,MÁRCIO MARTINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19268.07
2024,10,MÁRCIO MARTINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13840.44
2024,10,MÁRCIO MARTINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,11126.63
2024,10,MÁRCIO MARTINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,207.0,10919.63
2024,10,MÁRCIO MARTINS,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,75.97,10843.66
2024,10,MÁRCIO MARTINS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,132.43,10711.23
2024,10,MÁRCIO MARTINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5670.0,5041.23
2024,10,MÁRCIO MARTINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3133.0,1908.23
2024,10,MICHEL LINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,0.0,27138.13
2024,10,MICHEL LINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,22418.13
2024,10,MICHEL LINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,20058.13
2024,10,MICHEL LINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,360.0,19698.13
2024,10,MICHEL LINS,Despesas com Comunicação e Divulgação de Mandato,MARKETING ON SOFTWARE E PUB. LTDA,45.565.661/0001-00,6662.5,13035.63
2024,10,MICHEL LINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6190.0,6845.63
2024,10,MICHEL LINS,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,6725.21,120.42
2024,10,PAULO MARTINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7850.0,19288.13
2024,10,PAULO MARTINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13868.13
2024,10,PAULO MARTINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11155.13
2024,10,PAULO MARTINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1836.0,9319.13
2024,10,PAULO MARTINS,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,151.94,9167.19
2024,10,PAULO MARTINS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,877.16,8290.03
2024,10,PAULO MARTINS,Despesas com Serviço de Cartas,CORREIOS E TELÉGRAFOS,34.028.316/0010-02,3197.7,5092.33
2024,10,PAULO MARTINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5050.0,42.33
2024,10,PEDRO MATOS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7800.0,19338.13
2024,10,PEDRO MATOS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,13938.13
2024,10,PEDRO MATOS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,11238.13
2024,10,PEDRO MATOS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11238.13
2024,10,PEDRO MATOS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,67.09,11171.04
2024,10,PEDRO MATOS,Despesas com Comunicação e Divulgação de Mandato,R e K PRODUCÕES E ASSESORIA LTDA,16.880.815/0001-42,6662.5,4508.54
2024,10,PEDRO MATOS,Despesas com Consultoria Jurídica,CARVALHO E SANTOS ADV,34.636.322/0001-43,4490.5,18.04
2024,10,PPCELL,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19268.13
2024,10,PPCELL,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,13841.13
2024,10,PPCELL,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11128.13
2024,10,PPCELL,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,198.0,10930.13
2024,10,PPCELL,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,4403.41,6526.72
2024,10,PPCELL,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6510.0,16.72
2024,10,PPCELL,,NA,NA,0.0,16.72
2024,10,PRISCILA COSTA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5190.0,21948.13
2024,10,PRISCILA COSTA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,17228.13
2024,10,PRISCILA COSTA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,14868.13
2024,10,PRISCILA COSTA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,14868.13
2024,10,PRISCILA COSTA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,5428.13
2024,10,PROF. ENILSON,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7592.0,19546.13
2024,10,PROF. ENILSON,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,14126.13
2024,10,PROF. ENILSON,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,11766.13
2024,10,PROF. ENILSON,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11766.13
2024,10,PROF. ENILSON,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,6643.43,5122.7
2024,10,PROF. ENILSON,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4998.42,124.28
2024,10,PROF. ENILSON,,NA,NA,0.0,124.28
2024,10,RONALDO MARTINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7692.0,19446.13
2024,10,RONALDO MARTINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,14026.13
2024,10,RONALDO MARTINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11313.13
2024,10,RONALDO MARTINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1872.0,9441.13
2024,10,RONALDO MARTINS,Despesas com locação de veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4110.0,5331.13
2024,10,RONALDO MARTINS,Despesas com locação de veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3440.0,1891.13
2024,10,RONALDO MARTINS,,NA,NA,0.0,1891.13
2024,10,RONIVALDO MAIA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6844.0,20294.13
2024,10,RONIVALDO MAIA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,15574.13
2024,10,RONIVALDO MAIA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,12861.13
2024,10,RONIVALDO MAIA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,945.0,11916.13
2024,10,RONIVALDO MAIA,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,75.97,11840.16
2024,10,RONIVALDO MAIA,Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,6165.2,5674.96
2024,10,RONIVALDO MAIA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5662.0,12.96
2024,10,TIA FRANCISCA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7090.0,20048.13
2024,10,TIA FRANCISCA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,14628.13
2024,10,TIA FRANCISCA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,11928.13
2024,10,TIA FRANCISCA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11928.13
2024,10,TIA FRANCISCA,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,5522.05,6406.08
2024,10,TIA FRANCISCA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6400.0,6.08
2024,10,TIA FRANCISCA,,NA,NA,0.0,6.08
2024,10,VERISSÍMO FREITAS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7800.0,19338.13
2024,10,VERISSÍMO FREITAS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13918.13
2024,10,VERISSÍMO FREITAS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,11218.13
2024,10,VERISSÍMO FREITAS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11218.13
2024,10,VERISSÍMO FREITAS,Despesas com  Telefonia Móvel,TIM S.A,02.421421/0001-11,1663.06,9555.07
2024,10,VERISSÍMO FREITAS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,115.07
2024,10,WELLINGTON SÁBOIA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19268.07
2024,10,WELLINGTON SÁBOIA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.59,13840.48
2024,10,WELLINGTON SÁBOIA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2676.35,11164.13
2024,10,WELLINGTON SÁBOIA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,225.0,10939.13
2024,10,WELLINGTON SÁBOIA,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,85.83,10853.3
2024,10,WELLINGTON SÁBOIA,Despesas com Consultoria Jurídica,ANTº. ALBUQUERQUE ADVOCACIA,47.730.644/0001-07,6524.5,4328.8
2024,10,WELLINGTON SÁBOIA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4328.0,0.8
2024,11,ADAIL JR,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6844.0,20385.41
2024,11,ADAIL JR,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,15665.41
2024,11,ADAIL JR,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,13305.41
2024,11,ADAIL JR,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,13305.41
2024,11,ADAIL JR,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,3816.93,9488.48
2024,11,ADAIL JR,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,48.48
2024,11,ADRIANA ALMEIDA ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7850.0,19288.75
2024,11,ADRIANA ALMEIDA ( SUPLENTE ),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13868.75
2024,11,ADRIANA ALMEIDA ( SUPLENTE ),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11158.75
2024,11,ADRIANA ALMEIDA ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1242.0,9916.75
2024,11,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,37.99,9878.76
2024,11,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,1736.3,8142.46
2024,11,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4560.22,3582.24
2024,11,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3582.24,0.0
2024,11,ADRIANA NOSSA  CARA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6740.0,20544.78
2024,11,ADRIANA NOSSA  CARA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4700.0,15844.78
2024,11,ADRIANA NOSSA  CARA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2080.0,13764.78
2024,11,ADRIANA NOSSA  CARA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,2079.0,11685.78
2024,11,ADRIANA NOSSA  CARA,Despesas com  Telefonia Móvel,TIM S.A,02.421421/0001-11,62.9,11622.88
2024,11,ADRIANA NOSSA  CARA,Despesas com Consultoria Jurídica,BRUNO DE SOUSA-SOC.IND.ADVOCACIA,47.771.413/0001-33,3849.0,7773.88
2024,11,ADRIANA NOSSA  CARA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5670.0,2103.88
2024,11,ADRIANA NOSSA  CARA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,2030.0,73.88
2024,11,ADRIANA NOSSA  CARA,,NA,NA,0.0,73.88
2024,11,ADRIANA NOSSA  CARA,,NA,NA,0.0,73.88
2024,11,ANA ARACAPÉ,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19411.99
2024,11,ANA ARACAPÉ,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13984.36
2024,11,ANA ARACAPÉ,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11271.36
2024,11,ANA ARACAPÉ,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,279.0,10992.36
2024,11,ANA ARACAPÉ,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,6634.0,4358.36
2024,11,ANA ARACAPÉ,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3619.14,739.22
2024,11,ANA ARACAPÉ,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,460.8,278.42
2024,11,ANA PAULA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5492.0,21655.44
2024,11,ANA PAULA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,16235.44
2024,11,ANA PAULA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2480.0,13755.44
2024,11,ANA PAULA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,13755.44
2024,11,ANA PAULA,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,151.94,13603.5
2024,11,ANA PAULA,Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,6767.88,6835.62
2024,11,ANA PAULA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6817.0,18.62
2024,11,BRUNO MESQUITA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7844.0,19344.04
2024,11,BRUNO MESQUITA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13924.04
2024,11,BRUNO MESQUITA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11214.04
2024,11,BRUNO MESQUITA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11214.04
2024,11,BRUNO MESQUITA,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,5501.16,5712.88
2024,11,BRUNO MESQUITA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5670.0,42.88
2024,11,CARLOS MESQUITA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19282.41
2024,11,CARLOS MESQUITA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13854.78
2024,11,CARLOS MESQUITA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,11140.97
2024,11,CARLOS MESQUITA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,378.0,10762.97
2024,11,CARLOS MESQUITA,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,113.96,10649.01
2024,11,CARLOS MESQUITA,Despesas com Telefonia Móvel,TIM S.A,02.421.421/0001-11,125.8,10523.21
2024,11,CARLOS MESQUITA,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,1859.53,8663.68
2024,11,CARLOS MESQUITA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5670.0,2993.68
2024,11,CARLOS MESQUITA,Despesas com Passagem aérea,R MORAES       AGENCIA DE TURISMO,06.955.770/0001-74,2960.63,33.05
2024,11,CLAÚDIA GOMES,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5192.0,29329.39
2024,11,CLAÚDIA GOMES,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,24609.39
2024,11,CLAÚDIA GOMES,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,22249.39
2024,11,CLAÚDIA GOMES,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,270.0,21979.39
2024,11,CLAÚDIA GOMES,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,212.87,21766.52
2024,11,CLAÚDIA GOMES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,7000.0,14766.52
2024,11,CLAÚDIA GOMES,Despesas com  Selos Regular,CORREIOS E TELEGRAFOS,34028316234791,1586.1,13180.42
2024,11,CONSUL DO POVO ( ERIVALDO XAVIER),Vale Combustível,PRIME LTDA,05.340.639/0001-30,5192.0,22434.02
2024,11,CONSUL DO POVO ( ERIVALDO XAVIER),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,17714.02
2024,11,CONSUL DO POVO ( ERIVALDO XAVIER),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,300.0,17414.02
2024,11,CONSUL DO POVO ( ERIVALDO XAVIER),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,270.0,17144.02
2024,11,CONSUL DO POVO ( ERIVALDO XAVIER),Despesas com Serviço Gráfico,GRÁFICA ESTRELA,07.097.989/0001-42,6737.66,10406.36
2024,11,CONSUL DO POVO ( ERIVALDO XAVIER),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,966.36
2024,11,DANILO LOPES,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,23986.75
2024,11,DANILO LOPES,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,18566.75
2024,11,DANILO LOPES,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,15856.75
2024,11,DANILO LOPES,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,594.0,15262.75
2024,11,DANILO LOPES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5825.39,9437.36
2024,11,DANILO LOPES,Despesas com Consultoria Jurídica,E.A. ADVOCACIA,50.744.970/0001-70,6415.0,3022.36
2024,11,DIDI MANGUEIRA ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7800.0,19338.13
2024,11,DIDI MANGUEIRA ( SUPLENTE ),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,13938.13
2024,11,DIDI MANGUEIRA ( SUPLENTE ),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11225.13
2024,11,DIDI MANGUEIRA ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,517.5,10707.63
2024,11,DIDI MANGUEIRA ( SUPLENTE ),Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,303.88,10403.75
2024,11,DIDI MANGUEIRA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5050.0,5353.75
2024,11,DIDI MANGUEIRA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5350.0,3.75
2024,11,DR VICENTE,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6700.0,20443.45
2024,11,DR VICENTE,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4550.0,15893.45
2024,11,DR VICENTE,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2200.0,13693.45
2024,11,DR VICENTE,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,900.0,12793.45
2024,11,DR VICENTE,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,7238.28,5555.17
2024,11,DR VICENTE,Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,5549.34,5.83
2024,11,EMANUEL ACRIZIO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7792.0,19347.13
2024,11,EMANUEL ACRIZIO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13927.13
2024,11,EMANUEL ACRIZIO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11217.13
2024,11,EMANUEL ACRIZIO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,540.0,10677.13
2024,11,EMANUEL ACRIZIO,Despesas com Serviço Gráfico,GRÁFICA  PRINTCOLOR,02.824.298/0001-80,5549.34,5127.79
2024,11,EMANUEL ACRIZIO,Despesas com locação de veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5040.0,87.79
2024,11,ESTRELA BARROS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7692.0,19879.83
2024,11,ESTRELA BARROS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,15159.83
2024,11,ESTRELA BARROS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2300.0,12859.83
2024,11,ESTRELA BARROS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,360.0,12499.83
2024,11,ESTRELA BARROS,Despesas com Telefonia Móvel,TIM S.A,02.421421/0001-11,62.9,12436.93
2024,11,ESTRELA BARROS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001-47,87.39,12349.54
2024,11,ESTRELA BARROS,Despesas com Serviço Gráfico,GRÁFICA ESTRELA,07.097.989/0001-42,6662.27,5687.27
2024,11,ESTRELA BARROS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4812.0,875.27
2024,11,EUDES BRINGEL,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6300.0,20902.45
2024,11,EUDES BRINGEL,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5320.0,15582.45
2024,11,EUDES BRINGEL,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,13222.45
2024,11,EUDES BRINGEL,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,720.0,12502.45
2024,11,EUDES BRINGEL,Despesas com serviços gráficos,GRÁFICA ESTRELA,07.097.989/0001-42,6596.31,5906.14
2024,11,EUDES BRINGEL,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,5900.0,6.14
2024,11,FÁBIO RUBENS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7844.0,19348.46
2024,11,FÁBIO RUBENS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13928.46
2024,11,FÁBIO RUBENS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11218.46
2024,11,FÁBIO RUBENS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11218.46
2024,11,FÁBIO RUBENS,Despesas com Telefonia Móvel,CLARO S.A,40.432.544/0001/47,87.39,11131.07
2024,11,FÁBIO RUBENS,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,5017.15,6113.92
2024,11,FÁBIO RUBENS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5900.0,213.92
2024,11,GABRIEL AGUIAR,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6200.0,26711.26
2024,11,GABRIEL AGUIAR,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5100.0,21611.26
